"","F1_126","F1_127N","F1_127C","F1_128N","F1_128C","F1_129N","F1_130N","F1_130C","F1_131N","F1_131C","F1_132N","F1_132C","F1_133N","F1_133C","F2_126","F2_127N","F2_127C","F2_128C","F2_129N","F2_129C","F2_130N","F2_130C","F2_131N","F2_131C","F2_132N","F2_132C","F2_133C","F3_126","F3_127N","F3_127C","F3_128N","F3_128C","F3_129N","F3_129C","F3_130N","F3_130C","F3_131N","F3_131C","F3_132N","F3_132C","F3_133N","F3_133C","F4_126","F4_127N","F4_127C","F4_128N","F4_128C","F4_129N","F4_129C","F4_130N","F4_130C","F4_131N","F4_131C","F4_132N","F4_132C","F4_133C","F5_126","F5_127N","F5_127C","F5_128N","F5_128C","F5_129N","F5_129C","F5_130N","F5_130C","F5_131N","F5_132N","F5_132C","F5_133N","F5_133C","F6_126","F6_127N","F6_127C","F6_128N","F6_128C","F6_129N","F6_129C","F6_130N","F6_130C","F6_131N","F6_131C","F6_132N","F6_132C","F6_133N","F6_133C"
"P01031",0.263034405833794,0.22404027421793,0.420078115979374,-0.15521264992094,0.0840642647884745,-0.270555993166337,0.155749232677945,-0.289827251720338,-0.253257284222264,-0.177881725270655,0.138814468902282,-0.0335695326937018,0.318461465167583,0.347098670622268,-0.160040412510468,0.0100636833446975,-0.852042118612899,-0.172993990361023,0.00575926928868495,0.452068230223811,-0.471928835421265,-0.0394882898809755,-0.0528949484321255,-0.0724827538015237,-0.270555993166337,-0.367731784500487,0.0482361856528476,0.269033146455237,-0.0380063225797449,-0.345564459154601,0.134878054343112,0.254594043033141,0.283329168051641,0.119024103142275,-0.0908029370083126,-0.347398782403481,-0.298672742587059,0.070389327891398,0.442545456105304,-0.399730246490995,0.0648828515848544,0.304511041809953,-0.0218043703183484,-0.49817873457909,0.0482361856528476,0.231432408447965,0.497740088609093,0.0214797274104514,0.167357927738514,-0.0115879742752118,0.368489000645104,-0.219269963523624,-0.209227962138,-0.15200309344505,0.0100636833446975,-0.0203404482841755,-0.0469210473874926,-0.0203404482841755,-0.109358756036556,0.443606651475615,0.43722773891291,-0.125006361067033,0.0214797274104514,0.0454429707611671,-0.158429362604483,-0.41888982477445,0.0257375614136083,-0.334607228958109,-0.0816137655536521,0.238786859587116,0.217851096811131,-0.0724827538015237,0.0454429707611671,-0.194294815161489,-0.197599959885161,-0.256700472111743,-0.0724827538015237,-0.31114825613412,0.144046369616707,-0.416962376203336,-0.325539348439741,0.204140716780225,-0.114035243246029,0.12961273813047,0.248534836138679
"P04275",-0.134477040860036,-0.13764780046798,-0.236163541109049,0.0243196791954129,0.306845500314283,-0.329159664118438,0.692427198089708,0.958285900923258,-0.248107861595691,-0.846843211938579,0.296310560708092,-0.475936324222789,-0.172993990361023,-0.560642821525743,-0.648371670897218,-0.212567535483132,-0.539519529959989,0.0579700686373299,0.850399396770255,-0.15360697914764,1.36345145707171,1.11503324294624,-0.390245037827557,-0.680382065799839,-0.0785636691937021,-1.06491747668134,-0.189351252217354,-0.496142467422571,-0.592919224549499,0.339137384919585,0.01292617444427,0.162210036314307,-0.0232697793228472,0.166072675946706,0.14535138557262,-0.399730246490995,-0.910501849160897,-0.673462651860048,0.293958979028694,-0.717856771218502,0.12565110166152,-0.526992432083826,-0.83650126771712,-0.373327247394007,0.249748715083569,-0.0877333719335504,0.31034012061215,0.513995979367013,0.094911647025467,-0.839079811818897,1.3138262963904,-0.701341684435485,-0.937878288092203,-0.416962376203336,0.154453592679872,-0.356605546520108,-0.547931769776189,0.100304905795685,0.34255474547732,0.368489000645104,0.496717987935177,-0.416962376203336,-0.409278229990159,-0.0380063225797449,-1.16165326347877,-0.932361283124637,-0.0694518807521452,-0.746615764199925,-0.85464861442738,-0.902389203373578,-0.891642821909581,0.0243196791954129,0.471967787661516,0.440420720756767,0.253384235800074,-0.231074664436249,-0.492078535042672,0.488515008957812,0.276198865032242,-0.648371670897218,-0.612637459164004,-0.413115187147815,-0.349235440883098,0.00863030514344006,-0.573466861883327
"P00747",0.227741075839128,0.0676387168753633,0.00144197417390632,-0.0101343771337132,-0.00433459026389113,-0.0380063225797449,-0.467932447710969,-0.805912947883698,0.0662614422687213,-0.0159575739029762,-0.0588936890535686,0.0510240030244669,0.214124805352847,0.101650076094435,0.0214797274104514,0.0328061450832415,-0.340075441597622,-0.0101343771337132,-0.226003674888827,-0.0306192350583921,-0.910501849160897,-0.229382353343797,-0.118726938570751,-0.0755200076409777,-0.0923401721467106,-0.0634091701760615,0.250961573533219,0.113700499164728,-0.0469210473874926,-0.347398782403481,0.0328061450832415,0.232660756790275,-0.121863233373052,-0.0679388286565756,-0.0816137655536521,-0.114035243246029,-0.0159575739029762,0.0989584800881688,0.0299828662157143,-0.168122758808327,-0.15521264992094,0.141432790929296,0.0384361816561079,-0.077041035763828,0.167357927738514,0.0384361816561079,0.285698125958125,-0.123433941248279,0.138814468902282,0.177598929327733,-0.103146927103293,0.063502942306158,0.181420640280142,0.0690146779151805,0.0200576523412535,0.0454429707611671,0.190298791626595,-0.045431429247006,-0.164884384741782,0.216610068742442,0.0908534304511135,0.140124223909071,0.186500557644495,0.191562650700756,0.14535138557262,0.0962618530584035,-0.0115879742752118,0.01292617444427,0.232660756790275,0.0731347046302154,0.194087052116302,-0.0709665213541436,0.0200576523412535,0.0593552776164212,-0.00868224309980088,-0.0469210473874926,0.231432408447965,-0.473931188332412,-0.275786313242642,-0.0619024389259069,0.0935601761623378,0.160920188181103,0.0440443327060212,0.15704371014558,0.186500557644495
"P01009",-0.336427664582477,-0.114035243246029,0.280956313831056,0.255802836602718,0.257010618206024,-0.184424571137427,0.488515008957812,0.31150311546827,-0.279283757478869,-0.473931188332412,0.0496307677246004,-0.2688167584278,-0.291592016516404,-0.502259911390907,-0.0439433475875971,-0.0394882898809755,-0.45205668870965,-0.401634794676355,0.138814468902282,0.176322772640463,0.0922074380970889,0.528071164578735,-0.0573916638883367,-0.274040765490812,-0.0424567992428948,-0.214240225572989,-0.246395463720005,-0.0862010350493039,-0.0846703239869906,0.0214797274104514,0.108357178090419,0.0648828515848544,0.802400040114839,0.140124223909071,-0.181149439104566,-0.253257284222264,-0.401634794676355,-0.369594528517677,0.159629185821228,-0.246395463720005,-0.036525876025114,0.0243196791954129,0.0412429822318813,-0.291592016516404,-0.106249498279434,0.364012053558615,0.158337027167101,0.283329168051641,-0.13764780046798,-0.373327247394007,0.879705766282288,-0.41888982477445,-0.390245037827557,-0.0908029370083126,0.630405471482323,0.168642035558839,-0.112474729258412,-0.0320936297098533,0.155749232677945,0.673556423990145,0.228972569760161,0.236339539168374,-0.288064643021078,0.420078115979374,-0.263611599296539,-0.442222328605074,-0.415037499278844,-0.277533975528909,-0.334607228958109,-0.227692025041597,-0.0724827538015237,0.0257375614136083,0.385154896884344,0.141432790929296,0.186500557644495,-0.186064929518683,-0.321928094887362,-0.026205070347394,0.604071323668861,-0.0724827538015237,-0.29689930039584,-0.49817873457909,-0.386468347082073,0.0786098346963665,0.0285691521967709
"P00734",0.192825403552391,0.12565110166152,0.0935601761623378,0.134878054343112,0.230203013366421,0.018634174139051,-0.0306192350583921,-0.891642821909581,0.063502942306158,0.0285691521967709,-0.288064643021078,0.147957881387101,0.181420640280142,0.128293401009818,0.108357178090419,-0.00868224309980088,-0.179514657013621,0.0662614422687213,-0.461958546666336,-0.168122758808327,-0.865121945656888,-0.207561069935362,-0.0218043703183484,0.0114956388378294,-0.349235440883098,-0.101598140007807,0.0328061450832415,0.166072675946706,-0.00578235259400611,-0.190997225060914,0.100304905795685,0.154453592679872,0.0854246562526777,0.0922074380970889,-0.103146927103293,-0.274040765490812,0.10701824988212,0.242450073677701,-0.184424571137427,-0.334607228958109,-0.179514657013621,0,0.134878054343112,0.00432160595009347,0.105678077894537,0.236339539168374,0.295135249000818,-0.318325858207167,-0.00144341686966872,0.0621217119077975,0.037030730944967,0.0551956542421246,0.190298791626595,0.230203013366421,0.222804561045261,-0.189351252217354,0.31034012061215,-0.0877333719335504,-0.0203404482841755,0.108357178090419,0.276198865032242,0.0827025893302493,-0.0159575739029762,0.215367972203479,0.171206827418142,-0.0985055449524251,-0.0877333719335504,0.147957881387101,0.154453592679872,-0.0816137655536521,0.210388864445403,-0.0679388286565756,0.0976107966264223,0.0786098346963665,0.00863030514344006,-0.0543922968186278,0.12300395405482,-0.204233052217608,-0.37145968073724,-0.0424567992428948,0.063502942306158,-0.0800879113226919,0.105678077894537,0.15704371014558,0.0114956388378294
"P02774",0.16478627814334,0.308011314552178,0.137503523749935,0.258217389536018,0.0299828662157143,0.00144197417390632,-0.226003674888827,-0.859875776090929,0.134878054343112,-0.217591435072627,0.0285691521967709,-0.0679388286565756,0.158337027167101,-0.0320936297098533,0.0786098346963665,0.00288250853312136,-0.103146927103293,0.0398402645317911,-0.492078535042672,0.101650076094435,-0.67116353577046,0.196607044094818,-0.0439433475875971,-0.145605322246899,-0.231074664436249,0.0426443374084937,0.00432160595009347,0.0648828515848544,0.241230035515445,-0.0380063225797449,0.192825403552391,-0.00144341686966872,0.343692069179019,-0.0276749584428483,-0.00868224309980088,0.105678077894537,0.13224779829844,0.0867837661420666,-0.189351252217354,-0.0306192350583921,-0.0218043703183484,0.102993993323326,0.237563718317676,-0.200912693925996,0.181420640280142,0.0384361816561079,-0.3040061868901,-0.026205070347394,0.128293401009818,-0.104697378666693,0.00144197417390632,-0.232768962976124,-0.0247366783215064,-0.139235797371172,-0.3040061868901,0.194087052116302,0.0313951962755343,0.172487515510134,0.0593552776164212,0.431890348286181,-0.110915901401851,0.284514133244245,0.244887059123534,-0.0985055449524251,-0.00868224309980088,-0.150400988848548,-0.0558912008920452,0.11503324294624,0.0285691521967709,0.0813396274519388,0.14535138557262,0.14535138557262,-0.236163541109049,0.230203013366421,0.150559676575381,-0.0320936297098533,-0.161653263478769,-0.286304185156641,-0.131313234677865,-0.176250639691727,-0.131313234677865,-0.0892673380970874,0.070389327891398,-0.0469210473874926,0.0935601761623378
"P00738",0.037030730944967,-0.241270431542137,0.518031492602169,0.67897330785417,-0.234465253637023,0.136191386287144,-1.71311885221184,-1.67576543772947,-0.586405917590825,-0.215914857265243,-0.174621396107069,-0.150400988848548,0.0200576523412535,0.2904244038653,-0.267079617891743,-0.442222328605074,-1.59946207041627,0.512985334813676,-1.68501351453148,0.432959407276106,-1.81603716515741,-0.514573172829758,-0.586405917590825,-0.494109070270043,-0.533242384273829,-2.25153876699596,-0.202571917847687,-0.139235797371172,-1.17136841831198,0,0.643394453479892,0.718964335759539,1.03913839390696,0.308011314552178,0.0157829972409275,0.202887833470143,-0.623709616662948,0.126972856257766,0.18269229751619,-0.575615328461903,-0.0499049058263139,0.442545456105304,0.478195257939166,-0.473931188332412,-0.358453970912476,1.34369206917902,1.26903314645524,-1.3040061868901,-0.195946441032647,-0.518701058452435,1.06832686143451,-0.469929257774916,-0.500217879852688,-0.295128035543647,-0.790858602161408,-0.194294815161489,-0.231074664436249,0.0328061450832415,-0.036525876025114,0.890641243963444,1.11370049916473,-0.988504361162171,-1.13923579737117,0.973794929652606,-0.831357964441161,-2.05889368905357,-0.274040765490812,-0.535331732996556,-0.0528949484321255,-0.0694518807521452,0.0799753767205959,0.336854639125465,0.211635253327149,0.541019153133559,0.607862902831235,-0.839079811818897,0.100304905795685,-1.54371951848927,0.343692069179019,-2.01158797427521,-1.66200353648498,-0.32373259173411,-0.639354797539784,0.735522177296537,0.423309237242387
"Q14624",-0.171368418311981,-0.0320936297098533,0.257010618206024,0.285698125958125,0.220329954879556,-0.101598140007807,0.541019153133559,-0.614845103115656,-0.0159575739029762,-0.367731784500487,-0.101598140007807,-0.0679388286565756,-0.209227962138,-0.00144341686966872,-0.100051013810328,-0.44418384493836,-0.267079617891743,0.24731993497982,-0.409278229990159,0.0200576523412535,-0.293358942690592,0.286881147788162,-0.386468347082073,-0.454031630894707,-0.274040765490812,-0.134477040860036,-0.0232697793228472,0.0356239097307212,-0.192645077942396,-0.0664273617389761,0.0813396274519388,0.094911647025467,0.523060061795249,0.00288250853312136,-0.0558912008920452,-0.0276749584428483,-0.45600928033515,-0.139235797371172,0.105678077894537,-0.112474729258412,0.0114956388378294,0.0881415968690176,0.134878054343112,-0.246395463720005,-0.226003674888827,0.340277404766254,0.469885976274464,0.22404027421793,0.112366523072563,-0.189351252217354,1.16221003631431,-0.31114825613412,-0.286304185156641,-0.258425152581204,0.31150311546827,0.177598929327733,-0.314732593483158,-0.0350469470992008,0.0565835283663675,0.573374526445944,0.0524158941511385,0.111031312388744,0.0840642647884745,0.176322772640463,-0.0619024389259069,-0.490050853695689,-0.214240225572989,-0.136061549576028,-0.215914857265243,0.0813396274519388,-0.0664273617389761,0.0398402645317911,0.155749232677945,0.102993993323326,-0.177881725270655,-0.365871442474959,0.00575926928868495,-0.327348370671615,0.412510571249805,-0.0424567992428948,-0.147202107181229,-0.168122758808327,-0.131313234677865,0.00432160595009347,0.0454429707611671
"P02647",-0.502259911390907,-0.403541860441014,-0.510457064357526,-0.220950447162541,-0.298672742587059,0.0827025893302493,-0.652901329377732,-1.73216460790239,0.517023672064581,0.0745054363636298,0.289244285156642,-0.29689930039584,-0.518701058452435,-0.0985055449524251,-0.254977850962736,0.102993993323326,0.254594043033141,0.248534836138679,0.120351940365222,-0.215914857265243,-0.349235440883098,-0.200912693925996,-0.0513991525066443,0.149259365499623,-0.134477040860036,0.371837617330421,0.521050736900963,-0.096961729887088,-0.125006361067033,0.160920188181103,-0.267079617891743,-0.415037499278844,-0.833927324053294,-0.475936324222789,0.0538064436957938,0.094911647025467,0.0214797274104514,-0.128156351490682,0.465713319595964,0.0676387168753633,0.108357178090419,-0.00868224309980088,-0.336427664582477,-0.0724827538015237,-0.00868224309980088,-0.567040592723894,-0.706041020971306,-0.0800879113226919,0.326537348139952,-0.114035243246029,-0.957355662591506,-0.207561069935362,0.304511041809953,0.113700499164728,0.0229004021100788,0.205392512989685,0.0690146779151805,-0.0424567992428948,-0.256700472111743,-0.24297675349254,0.151858816727005,0.561692721398309,0.302172799740752,-0.244685095954902,0.297484915710575,0.133563525741106,0.018634174139051,0.335711910320462,0.306845500314283,-0.0394882898809755,-0.125006361067033,-0.0335695326937018,-0.0499049058263139,-0.00433459026389113,-0.356605546520108,0.00144197417390632,0.410341104614087,0.0328061450832415,-0.567040592723894,0.523060061795249,0.367371065648529,0.0827025893302493,0.0717626693000913,-0.338250400189295,0.0285691521967709
"P10643",-0.24297675349254,-0.192645077942396,0.119024103142275,0.121678556588252,0.29983076182237,-0.862496476250065,0.280956313831056,1.4125105712498,-0.0335695326937018,-0.330973234490369,0.409255146684838,-0.399730246490995,-0.241270431542137,-0.207561069935362,-0.176250639691727,-0.302226180444814,-0.0350469470992008,-0.50635266602479,0.984042426097024,-0.0908029370083126,1.52556778890135,0.431890348286181,-0.41888982477445,-0.277533975528909,-0.166502663140165,-0.434402824145775,-0.174621396107069,-0.258425152581204,-0.603840510926846,-0.0800879113226919,0.00144197417390632,-0.62148837674627,0.258217389536018,-0.0831412353002459,-0.115597447016313,-0.222632890549587,-0.15360697914764,-0.490050853695689,-0.181149439104566,-0.698997743967186,-0.100051013810328,0.0786098346963665,-0.260151897300673,-0.347398782403481,-0.518701058452435,0.133563525741106,0.180147861158429,0.0786098346963665,-0.267079617891743,-0.450084446378045,0.469885976274464,-0.103146927103293,-0.367731784500487,-0.309359421384307,0.372952097911829,-0.270555993166337,0.319617934200161,-0.488026018218199,0.0989584800881688,-0.0619024389259069,0.241230035515445,-0.3040061868901,-0.349235440883098,-0.0603972796439563,-0.205896101440252,-0.415037499278844,-0.210896782498619,-0.403541860441014,-0.158429362604483,-0.0985055449524251,-0.31114825613412,0.0538064436957938,0.454175893185802,0.160920188181103,0.316145742293356,-0.56277226108709,-0.0424567992428948,-0.839079811818897,0.0356239097307212,-0.403541860441014,-0.140825544133565,-0.46394709975979,-0.261880711217424,-0.63710935733414,0.150559676575381
"P01008",0.192825403552391,0.150559676575381,0.0538064436957938,0.12300395405482,0.094911647025467,0.273814244587037,-0.184424571137427,-0.886299500835272,0.0214797274104514,0.0271540515037266,0.301002256032814,-0.0380063225797449,0.333423733725192,0.01292617444427,0.402722176845605,-0.0291463456595165,0.349365277594213,0.293958979028694,-0.664288089679538,0.402722176845605,-1,0.206643223983395,0.00719550140420377,0.034215715337913,0.199122642013601,0.359521170427595,-0.128156351490682,0.438292851579147,0.491596594410448,0.209141397838592,0.439357178474257,0.0468402542029724,-0.537424111957796,0.289244285156642,-0.0439433475875971,0.128293401009818,-0.0862010350493039,-0.197599959885161,0.0454429707611671,0.0524158941511385,0.112366523072563,0.0243196791954129,-0.045431429247006,-0.161653263478769,0.147957881387101,0.0935601761623378,0.228972569760161,0.0908534304511135,-0.256700472111743,-0.207561069935362,-0.0159575739029762,-0.295128035543647,-0.0232697793228472,-0.112474729258412,-0.510457064357526,-0.0908029370083126,0.0881415968690176,0.214124805352847,0.169925001442312,-0.332789087519129,0.221567788538409,-0.231074664436249,0.231432408447965,-0.736965594166206,-0.222632890549587,-0.0484122051852459,-0.0877333719335504,-0.229382353343797,0.250961573533219,0.070389327891398,0.200378797984026,0.0412429822318813,-0.106249498279434,0.191562650700756,0.113700499164728,-0.0785636691937021,-0.312939311660108,-0.096961729887088,-0.780908941753803,-0.227692025041597,-0.168122758808327,-0.179514657013621,-0.204233052217608,0.0271540515037266,0.0143552929770701
"P00751",-0.274040765490812,-0.258425152581204,0.524063675777211,0.460480470040011,0.448900951145128,-0.282789700980404,-0.207561069935362,-0.520769438793664,-0.49817873457909,-0.00723156923107586,0.130930869826449,0.0840642647884745,-0.284545872884282,0.0285691521967709,-0.41119543298445,0.0157829972409275,-0.0724827538015237,0.559736524432983,-0.316528107144772,0.541019153133559,-0.668868077782798,0.00432160595009347,0.0496307677246004,-0.263611599296539,-0.424687669312563,-0.349235440883098,-0.0350469470992008,-0.302226180444814,-0.340075441597622,-0.237863830098888,-0.00723156923107586,0.191562650700756,0.584962500721156,0.549915553621955,0.255802836602718,0.453122446595813,-0.630393929968162,-0.0484122051852459,-0.0603972796439563,-0.200912693925996,0.291603558030565,0.150559676575381,0.312665173558394,0.133563525741106,-0.415037499278844,0.495695162624069,0.296310560708092,0.117695042669755,-0.131313234677865,-0.120294233717712,-0.0603972796439563,-0.134477040860036,0.037030730944967,-0.522840788813359,0.298658315564515,-0.077041035763828,-0.727379545337008,0.349365277594213,-0.0800879113226919,0.561692721398309,0.116364756691785,-0.41888982477445,-0.395928676331139,0.387362540835996,-0.256700472111743,-0.320125852253377,-0.405451450449646,-0.302226180444814,-0.00578235259400611,0.0772429989324604,-0.131313234677865,0.0717626693000913,0.2904244038653,0.485426827170242,-0.0664273617389761,-0.0573916638883367,-0.261880711217424,-0.118726938570751,0.0412429822318813,-0.171368418311981,-0.181149439104566,-0.199255376063222,-0.144010302691519,0.13224779829844,0.158337027167101
"P0DOX5",0.130930869826449,-0.0603972796439563,-0.403541860441014,-0.0424567992428948,0.0867837661420666,-0.0588936890535686,-0.0740005814437769,1.05311133645956,0.11503324294624,-0.219269963523624,-0.0892673380970874,-0.0409717810563062,0.16478627814334,-0.529072742524873,-0.169744675832317,-0.0877333719335504,-0.026205070347394,-0.214240225572989,1.00504061670053,-0.0276749584428483,1.0962618530584,0.347098670622268,0.200378797984026,0.276198865032242,0.467801156488407,0.209141397838592,-0.309359421384307,0.349365277594213,-0.356605546520108,0.0786098346963665,0.431890348286181,0.857582955384148,0.105678077894537,0.457331625485014,-0.360304766600418,-0.364013496254377,-0.0203404482841755,-0.481968507397831,0.11503324294624,0.486456955768731,0.186500557644495,-0.239566125329888,-0.147202107181229,0.162210036314307,-0.192645077942396,-0.204233052217608,0.191562650700756,0.0922074380970889,-0.184424571137427,0.0621217119077975,0.340277404766254,0.0398402645317911,-0.270555993166337,-0.327348370671615,0.12300395405482,0.284514133244245,0.0922074380970889,-0.422752464406849,0.0243196791954129,0.0551956542421246,-0.123433941248279,-0.0649174766813385,-0.204233052217608,-0.103146927103293,-0.0634091701760615,0.0172092900322231,-0.0439433475875971,-0.109358756036556,-0.169744675832317,-0.212567535483132,-0.289827251720338,-0.0159575739029762,0.0482361856528476,0.105678077894537,0.0840642647884745,-0.314732593483158,0.212880566344385,-0.15521264992094,-0.0938790470029001,-0.314732593483158,0.276198865032242,-0.307572801910292,-0.597277823154395,0.863938450423972,-0.249822294406943
"P13671",-0.199255376063222,-0.282789700980404,0.441483479582645,0.337996463515016,0.42867840994823,-0.00433459026389113,0.273814244587037,-0.758769964484555,-0.246395463720005,-0.403541860441014,-0.0218043703183484,-0.0439433475875971,-0.209227962138,-0.110915901401851,-0.181149439104566,-0.274040765490812,-0.219269963523624,0.633198686374004,-0.601649629654035,0.266636642513989,-0.793356776016605,0.0440443327060212,-0.272297327162762,-0.302226180444814,-0.0679388286565756,-0.253257284222264,-0.320125852253377,-0.026205070347394,-0.236163541109049,-0.036525876025114,0.473007567916174,0.298658315564515,-0.0144995696951151,0.231432408447965,0.101650076094435,0.0565835283663675,-0.0679388286565756,-0.0247366783215064,-0.00578235259400611,0.00288250853312136,0.0328061450832415,0.0538064436957938,0.264236151043547,-0.0247366783215064,-0.448114896528275,0.559736524432983,0.295135249000818,0.0976107966264223,-0.160040412510468,-0.15200309344505,0.197865391353738,-0.325539348439741,-0.356605546520108,-0.172993990361023,0.133563525741106,-0.126580496565143,-0.142417044615852,0.272620454662992,0.258217389536018,0.340277404766254,0.604071323668861,0.0922074380970889,-0.0247366783215064,0.480265122054463,-0.0816137655536521,-0.547931769776189,-0.314732593483158,-0.332789087519129,-0.142417044615852,-0.0306192350583921,0.102993993323326,-0.0469210473874926,0.153156788061421,0.32883646422954,-0.0144995696951151,-0.340075441597622,-0.0247366783215064,-0.457989644463391,-0.0409717810563062,-0.219269963523624,-0.129733929604017,-0.166502663140165,-0.217591435072627,0.331131922217202,0.0426443374084937
"P01042",0.0157829972409275,-0.0954195650786824,0.0157829972409275,-0.118726938570751,-0.192645077942396,-0.0816137655536521,-0.0380063225797449,-0.204233052217608,-0.0831412353002459,0.0881415968690176,0.0976107966264223,0.149259365499623,0.00575926928868495,0.108357178090419,0.0524158941511385,-0.0816137655536521,-0.106249498279434,-0.0664273617389761,0.00432160595009347,-0.0115879742752118,-0.329159664118438,0.037030730944967,-0.0619024389259069,0.0648828515848544,-0.128156351490682,0.0894981508391026,0.286881147788162,-0.0439433475875971,0.0676387168753633,-0.177881725270655,-0.0800879113226919,-0.145605322246899,0.0962618530584035,-0.307572801910292,-0.0380063225797449,-0.00868224309980088,-0.168122758808327,0.0593552776164212,-0.0174170530774094,-0.236163541109049,-0.121863233373052,0.185232254230161,-0.0306192350583921,-0.209227962138,-0.00288827932482651,-0.229382353343797,-0.0276749584428483,0.0243196791954129,0.36513259345253,0.0717626693000913,0.217851096811131,0.0468402542029724,0.210388864445403,0.0468402542029724,-0.0218043703183484,0.100304905795685,0.167357927738514,-0.158429362604483,-0.160040412510468,0.0496307677246004,0.0565835283663675,0.0299828662157143,0.237563718317676,0.0313951962755343,0.0200576523412535,0.178873958169795,-0.0484122051852459,0.00863030514344006,0.101650076094435,0.0908534304511135,0.155749232677945,-0.168122758808327,-0.171368418311981,-0.0101343771337132,-0.0409717810563062,0.151858816727005,0.204140716780225,-0.136061549576028,-0.142417044615852,0.0243196791954129,0.140124223909071,0.0962618530584035,0.197865391353738,-0.168122758808327,0.187767747046025
"P19827",0.141432790929296,0.217851096811131,-0.0232697793228472,-0.256700472111743,-0.281035664240461,0.194087052116302,-0.0862010350493039,-1.08926733809709,0.202887833470143,0.142740172116082,-0.129733929604017,0.276198865032242,0.117695042669755,0.364012053558615,-0.109358756036556,-0.00723156923107586,-0.258425152581204,-0.103146927103293,-0.45205668870965,-0.15200309344505,-0.510457064357526,-0.0394882898809755,0.070389327891398,0.0731347046302154,0.273814244587037,-0.0877333719335504,0.216610068742442,0.167357927738514,-0.0335695326937018,-0.45205668870965,0.00575926928868495,-0.096961729887088,-0.192645077942396,-0.244685095954902,-0.0409717810563062,-0.125006361067033,-0.0954195650786824,0.034215715337913,0.246104009883917,-0.184424571137427,-0.112474729258412,0.154453592679872,-0.210896782498619,-0.0603972796439563,0.0313951962755343,-0.0409717810563062,-0.0938790470029001,0,0.431890348286181,0.238786859587116,-0.803392955905182,-0.00578235259400611,0.217851096811131,0.221567788538409,0.16349873228288,-0.00144341686966872,0.13224779829844,-0.026205070347394,-0.320125852253377,-0.360304766600418,-0.0439433475875971,0.155749232677945,0.154453592679872,-0.197599959885161,0.292781749227846,0.126972856257766,0.180147861158429,0.216610068742442,0.149259365499623,0.20163386116965,0.100304905795685,-0.00144341686966872,-0.336427664582477,-0.0130430374755989,-0.190997225060914,0.167357927738514,0.297484915710575,0.0328061450832415,-0.312939311660108,0.250961573533219,0.162210036314307,0.376290383337052,0.22650852980868,-0.232768962976124,0.220329954879556
"P06396",-0.0664273617389761,-0.0174170530774094,-0.0588936890535686,0.00432160595009347,-0.0649174766813385,-0.0380063225797449,-0.096961729887088,-0.126580496565143,0.221567788538409,0.206643223983395,0.189033824390017,0.0229004021100788,-0.0709665213541436,-0.0484122051852459,0.101650076094435,-0.00578235259400611,-0.176250639691727,-0.169744675832317,0.504874589398464,-0.0130430374755989,0.314986485468515,-0.0469210473874926,0.29983076182237,0.235114320376357,0.22650852980868,0.6535186707536,0.197865391353738,-0.139235797371172,0.0398402645317911,0.238786859587116,-0.899695094204314,-0.226003674888827,-0.72499295250013,-0.126580496565143,-0.0291463456595165,-0.42081985187285,0.521050736900963,0.01292617444427,-0.286304185156641,0.308011314552178,-0.0276749584428483,-0.0144995696951151,-0.0247366783215064,-0.0816137655536521,0.18269229751619,0.0271540515037266,-0.215914857265243,0.130930869826449,-0.171368418311981,0.237563718317676,-0.951763814347152,0.607862902831235,0.353887836284907,0.0398402645317911,-0.921390165303633,0.395062799517578,-0.0439433475875971,0.327687364176047,-0.0908029370083126,-0.680382065799839,0.0976107966264223,0.154453592679872,0.381837083906047,-0.727379545337008,-0.0603972796439563,0.265436896049098,0.238786859587116,0.366252263699564,0,0.126972856257766,-0.101598140007807,0.0662614422687213,0.037030730944967,-0.362157939675895,-0.279283757478869,0.117695042669755,0.112366523072563,0.00719550140420377,-0.614845103115656,-0.0247366783215064,-0.00578235259400611,0.0962618530584035,-0.0159575739029762,-0.29689930039584,0.0440443327060212
