"","set1_126","set1_127N","set1_127C","set1_128N","set1_128C","set1_129N","set1_129C","set1_130N","set1_130C","set1_131N","set1_131C","set1_132N","set1_132C","set1_133N","set1_133C","set1_134N","set2_126","set2_127N","set2_127C","set2_128N","set2_128C","set2_129N","set2_129C","set2_130N","set2_130C","set2_131N","set2_131C","set2_132N","set2_132C","set2_133N","set2_133C","set2_134N","set3_126","set3_127N","set3_128N","set3_129N","set3_129C","set3_130N","set3_131N","set3_132N","set3_133N","set3_134N"
"P46531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71836162613835,6.66817586897014,6.5077946401987,6.78790255939143,6.67948009950545,6.76155123244448,6.39746072605472,6.47248777146274,6.64241277290506,6.80477637795583,6.44790974874208,6.89481776330794,6.52042224852645,6.81506301719287,6.44956137461324,6.60880924267552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P27930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82781902461732,6.50143914515887,6.63372181264101,6.87897051015108,6.58044701959866,6.29094040240368,6.8073549220576,6.49984588708321,6.55151601762801,6.66106547980695,7.11165734626313,6.76686014382955,6.36632221424582,6.28355142317431,6.73063995591679,6.54997714277182,6.40258575823259,6.8814199080924,6.6724253419715,6.40599235967584,6.60436789989375,6.29278174922785,6.78528898070402,6.94602898951548,6.14567745519564,6.70873904135958
"P32942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02569327368077,6.98413359454098,6.91647664443772,6.58646452588639,6.91528186586766,5.82273014794452,6.03782146543497,6.34518344718767,7.00786824333334,7.25266543245025,7.19967234483636,6.13955135239879,6.63662462054365,5.81762325751143,5.85299758761332,6.48381577726426,7.22496636500027,7.34784279363816,8.08001802908917,6.91288933622996,7.14669594803066,7.10013667128545,7.25455625190949,7.71630503984442,6.91647664443772,7.06285565520599
"P46976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.30833903013941,6.07895134139482,6.38715571766298,6.6667565918848,7.08427691053149,6.39917109381982,6.2364926183813,6.53294028837287,6.94485844580754,6.32553033156756,6.35579154675365,7.01010845347429,7.12515513132229,6.17990909001493,6.467605550083,6.42290574261218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q49A26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89845023280787,6.51569983828404,6.55151601762801,6.80348537559595,6.68369645430652,6.78528898070402,6.48058827023386,6.40087943628218,6.90327934205614,6.61618123133188,6.77214959078454,6.75087443965685,6.44128427192704,6.81506301719287,6.42961596420174,6.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5VYS8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49345520092618,6.48058827023386,6.49024921062709,6.84924870276441,6.83920378809694,6.81249822533356,6.4966540825935,6.67101024127845,6.19377174339668,6.32553033156756,6.17990909001493,6.75622271284729,6.84172158112846,6.70735913208088,6.83668159332712,7.01010845347429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02901108665907,6.78267065867701,6.16390121381454,6.93663793900257,6.0746766862945,6.76022094646651,6.44294349584873,6.76553474636298,6.46923479366766,6.9518675043269,6.27798474729977,6.95070169008901,5.99322146736894,6.71149490665009,6.38543103719352,6.99661471481536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P52848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72109918870718,6.51727569320958,6.50303064564116,6.78528898070402,6.69348695749933,6.68790052248075,6.70873904135958,6.67525138605026,6.47897180503294,6.25927248703759,6.2364926183813,6.72246602447109,6.76155123244448,6.76818432477693,6.74416109557041,6.8703647195834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8N6V9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48220292629596,5.877744249949,6.61911951145322,6.40599235967584,6.52356195605701,7.55228483994351,5.96347412397489,7.11790278909403,6.47411151394241,6.28725064325462,6.16791986555194,6.58195375084882,6.09381367340273,7.39917109381982,6.18388345903223,7.16188768237689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A0A0G2JS06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59991284218713,4.83794324189103,4.84297883178833,7.73335434061383,6.28725064325462,8.18982455888002,5.0574502721839,6.54689445988764,5.12101540096137,6.26491169307446,6.28725064325462,7.69418374333315,6.19377174339668,7.6906964439777,5.35402893805439,6.06177619758669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O76096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61618123133188,6.55765515472542,6.56376827845203,6.73470962022584,6.74685018309805,6.66106547980695,6.67383905599044,6.81121411751324,6.44956137461324,6.36106648879432,6.20750245925879,6.8592241619782,6.60880924267552,6.55765515472542,6.71011763204345,6.99435343685886,7.33360262826828,7.44377239276374,7.43128865429159,7.29645740737124,7.3389591754152,7.4254257345907,7.29645740737124,6.66817586897014,6.81121411751324,7.14567745519564
"Q9Y5B6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41447383643093,6.67948009950545,6.73606362787181,6.60288440871842,6.93191939010004,6.4245862262511,6.78135971352466,6.74550626586916,6.63226821549951,6.70321146739115,6.29462074889163,6.61618123133188,6.75888943272096,6.34695688937888,6.75488750216347,6.71973105674985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8IYD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59991284218713,6.63081315229913,6.80219321694183,6.67948009950545,6.67666233485797,6.63372181264101,6.62205181945638,6.75355105460065,6.38543103719352,6.56833618213375,6.60880924267552,6.58646452588639,6.91767043436176,6.4708621994137,6.78267065867701,6.49185309632967,7.58496250072116,7.53294028837287,7.25266543245025,7.26772305162742,7.22881869049588,7.23457795978457,7.18685706717715,6.99322146736894,7.07895134139482,7.16892278185294
"Q86YZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08001802908917,6.89602960297675,6.62643913669732,6.36106648879432,5.69488019279919,5.81249822533356,6.33628338786443,7.62570884306446,8.30058135979597,6.43629511983936,6.36457243229586,6.16992500144231,4.63226821549951,5.71973105674985,5.76818432477693,6.49185309632967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y2I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48381577726426,6.78659636189081,6.57893871309339,6.66817586897014,6.82527683005487,6.6409679104499,6.7045953476324,6.75087443965685,6.20750245925879,6.40769264866568,6.24412594328373,6.77082904603249,6.93191939010004,6.38715571766298,6.8923910259134,6.77082904603249,6.59991284218713,6.83920378809694,6.61765111942733,6.86170728658586,6.66106547980695,6.7279204545632,6.74146698640115,6.33449676839042,6.41953889151378,6.67807190511264
"A0A075B6K0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77741971551583,6.82145511910246,6.876516946565,6.57591736111815,6.19179950106508,6.42794133250948,6.26303440583379,7.25644459647344,6.34163000932991,7.27146302790437,6.73876783680019,6.54689445988764,5.90929308582382,6.37503943134692,6.34872815423108,6.84549005094437,7.20945336562895,7.01903466936434,7.72109918870718,6.31469652565629,6.82654848729092,7.36018867006271,7.16892278185294,6.99322146736894,6.60880924267552,6.98527271425345
"P30531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23074100262691,6.82654848729092,6.35931031689044,6.69905184401685,6.44625622988956,6.63372181264101,7.2364926183813,6.82400405093315,5.54843662469604,6.66106547980695,6.18784690943957,6.52825874275841,6.16591193893569,6.74011804283313,7.52199295640167,6.63081315229913,7.57742882803575,8.07253459972295,6.87159726561385,6.78790255939143,6.16591193893569,7.48381577726426,7.74146698640115,6.0574502721839,6.68369645430652,7.21626083716506
"Q96PP9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65248649491816,6.5894638929561,6.70321146739115,6.83541884047548,6.73470962022584,6.60139939053183,6.52042224852645,6.84799690655495,6.43128865429159,6.53605290024021,6.48058827023386,6.55765515472542,6.51096191927738,6.66391384211598,6.65821148275179,6.88264304936184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y5Q9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94016675048282,6.00674683244058,8.05256805080415,6.93663793900257,5.78920757534734,6.89602960297675,5.78135971352466,6.40599235967584,5.77610398807316,5.88996019965864,7.4797802640291,6.96116025813664,6.85798099512757,6.88630626345243,5.56376827845203,6.19574129324645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P08F94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18189764310839,6.22110372536788,6.87282875953489,5.87528859822269,7.00786824333334,6.38370429247405,6.32012359804061,7.15076274435542,7.25077213159993,5.92837032301897,6.57288966842058,5.70873904135958,6.91528186586766,6.21916852046216,6.54225804976692,6.92005505480697,7.02125762056052,6.79960542245267,6.96809075204526,6.59842476052772,7.21626083716506,6.79181407116183,6.74011804283313,6.92955431573285,6.79051141189419,6.86913111964429
"P01814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76022094646651,6.67101024127845,6.82273014794452,6.55612281784117,6.24982454861618,6.58796498888268,7.29462074889163,6.4178525148859,6.86789646399265,6.69766263347052,6.38370429247405,6.59693514238723,6.51254295509686,6.47411151394241,6.61323695471633,6.46923479366766,7.5352753766208,6.87528859822269,6.92718535782637,5.82781902461732,6.09381367340273,7.37503943134692,7.07788386443832,6.3037807481771,5.97498811199193,6.65391987311942
"P10646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62058641045188,6.74685018309805,6.86418614465428,6.89117612475454,6.44790974874208,6.58044701959866,6.53760669149529,6.87528859822269,6.56833618213375,6.44294349584873,6.89602960297675,6.69627208392586,6.20554891117303,6.53138146051631,6.467605550083,6.73199778664374,6.05961485629722,6.05961485629722,5.87282875953489,5.83035674741922,6.04220656012069,6.00450139223494,6.00450139223494,5.96116025813664,5.91886323727459,5.97956810009519
"Q14118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5894638929561,6.81121411751324,6.81634370528486,6.69627208392586,6.70321146739115,6.49984588708321,6.56376827845203,6.91528186586766,6.54225804976692,6.47735352663456,6.53138146051631,6.69627208392586,6.4594316186373,6.68229237143083,6.64241277290506,6.58195375084882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y6V0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67525138605026,6.69209237542757,6.73741636593706,6.79571500650173,6.88264304936184,6.64241277290506,6.53138146051631,6.66391384211598,6.51096191927738,6.4446008137115,6.75488750216347,6.48381577726426,6.56376827845203,6.51254295509686,6.64529816394863,6.68650052718322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P13473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56529252058102,6.64529816394863,6.29462074889163,6.75888943272096,6.81378119121704,6.79181407116183,6.80606622608903,6.88996019965864,6.50620838930675,6.71287086768991,6.40258575823259,6.70597790168252,6.63081315229913,6.46107011403305,6.4643415327611,6.70182625841205,6.56985560833095,6.47248777146274,6.70182625841205,6.66817586897014,6.96462966672059,6.63952159951083,6.40258575823259,6.38887833881199,6.54843662469604,6.57288966842058
"Q86UP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64529816394863,6.66817586897014,6.71287086768991,6.77346892790519,6.77214959078454,6.63226821549951,6.5894638929561,6.84423498775875,6.54225804976692,6.5298209465287,6.32192809488736,6.68088692071969,6.4245862262511,6.66106547980695,6.61323695471633,6.79311555527435,6.78004757606187,6.81890167588564,6.65105169117893,6.4110872267986,6.48542682717024,6.52669484554198,6.67807190511264,6.24412594328373,6.42290574261218,6.47248777146274
"P57103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54689445988764,6.77082904603249,6.9413411054853,6.68790052248075,6.79701297783614,6.66391384211598,6.57742882803575,6.66533591718518,6.4110872267986,6.64961545906341,6.60584986719498,6.69209237542757,6.35402893805439,6.71287086768991,6.467605550083,6.64673869830785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q2TV78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16992500144231,6.63952159951083,6.53294028837287,6.39746072605472,6.71699089440494,6.71424551766612,6.59544398458948,6.82527683005487,6.83541884047548,6.28909670241999,6.58044701959866,6.38024459047818,6.4245862262511,6.6724253419715,6.49505552836802,6.77610398807316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7Z7G0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99774402605963,6.43962313755712,7.18883607303053,7.06931549454008,6.64673869830785,6.57440430902258,6.18982455888002,6.32912359629157,6.38715571766298,6.35226417325832,6.81890167588564,6.91049283228871,6.67525138605026,6.53294028837287,6.14159627838382,6.52512925120397,6.91767043436176,7.21626083716506,6.98868468677217,6.71287086768991,6.77346892790519,6.84172158112846,7.21723071622067,6.992088609014,6.65963918701565,6.97613447283165
"O95428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1106138055009,6.62205181945638,6.93899143877554,7.08533966935737,5.37155886261196,6.50303064564116,6.79181407116183,6.72655877910497,6.67807190511264,6.38543103719352,6.55918586578773,6.71699089440494,5.32553033156756,6.96693797927846,6.90086680798075,6.42122329922514,6.84799690655495,7.5298209465287,6.82145511910246,6.5668151540109,6.55918586578773,6.59991284218713,6.86542397831313,7.15583017155653,6.43462822763672,6.84046323386954
"Q14247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65963918701565,7.15987133677839,7.2045711442492,6.48542682717024,6.51569983828404,6.17192735435346,6.39059890555246,6.87897051015108,7.17592374206376,6.69627208392586,6.78004757606187,6.21723071622067,5.63807383718072,6.77610398807316,6.28909670241999,6.38024459047818,6.67666233485797,6.79181407116183,6.26303440583379,6.31650781910311,6.48864353985378,6.58345891013077,6.43295940727611,7.20163386116965,7.61397358738023,6.36282052553426
"P05107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03782146543497,6.55918586578773,5.57893871309339,7.19179950106508,7.03672310600552,6.64961545906341,6.61323695471633,6.60436789989375,6.17192735435346,6.03782146543497,6.19377174339668,7.29370154208074,6.97039353791468,6.58796498888268,6.14567745519564,6.54225804976692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q08AM6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19081236791614,6.24031432933371,6.81890167588564,6.62351574149055,6.95419631038687,6.00674683244058,6.88264304936184,6.75888943272096,6.71699089440494,6.8008998999203,6.16992500144231,6.58345891013077,6.52042224852645,5.84297883178833,6.85673675611911,6.67948009950545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P54108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52825874275841,6.5909612413426,6.88752527074159,6.79441586635011,6.85549144310187,6.77873424411784,6.50620838930675,6.83920378809694,6.22110372536788,6.12101540096137,6.49825086752783,6.70321146739115,6.53605290024021,6.79181407116183,6.72655877910497,6.68088692071969,7.14363830992204,7.15987133677839,6.90207357931074,6.68369645430652,7.04984854945056,6.91288933622996,6.99322146736894,6.30012372456901,6.47897180503294,6.95303237725324
"P14210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48864353985378,6.70321146739115,6.90929308582382,6.78135971352466,6.71561885907482,6.66959375118833,6.64961545906341,6.88508622529017,6.25171909260596,6.52042224852645,6.45121111183233,6.57742882803575,6.61470984411521,6.50303064564116,6.75488750216347,6.68088692071969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5SYB0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02790599656988,7.13134253912326,7.30469355747101,6.52669484554198,6.52669484554198,6.41278152533848,6.14974711950468,6.51727569320958,6.31469652565629,6.55765515472542,6.9413411054853,6.49185309632967,6.51727569320958,6.52825874275841,5.95419631038687,6.73470962022584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O60293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49505552836802,6.53915881110803,6.99435343685886,6.81378119121704,6.77610398807316,6.71149490665009,6.71561885907482,6.90327934205614,6.55305325276641,6.54689445988764,6.42794133250948,6.53760669149529,6.13750352374993,6.70321146739115,6.62497817956904,6.61323695471633,7.05419729438881,6.99774402605963,6.76420813013995,6.70873904135958,6.68790052248075,6.85049941375812,6.82781902461732,6.55151601762801,6.79960542245267,6.79051141189419
"Q92887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.70873904135958,6.82781902461732,6.14159627838382,6.32732808262995,6.86294724802092,6.6724253419715,5.77082904603249,6.85673675611911,6.74146698640115,6.65105169117893,5.96347412397489,6.32912359629157,6.762880292917,6.58044701959866,5.83035674741922,6.97384083953315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9NT68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64385618977472,6.22689381357139,5.59693514238723,5.99095486039699,6.97498811199193,8.62461270900574,4.55458885167764,6.37851162325373,5.81506301719287,5.78920757534734,4.71699089440494,5.6724253419715,7.00337736020232,8.40769264866568,4.7279204545632,5.71699089440494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9UNF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84297883178833,6.4643415327611,6.12308675098106,6.91049283228871,6.97727992349992,6.76950729143624,7.09803208296053,6.69627208392586,6.42794133250948,6.24031432933371,6.13750352374993,6.60436789989375,7.33002051583608,6.32912359629157,6.02458563827827,6.57288966842058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q92576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42122329922514,6.60288440871842,6.86542397831313,6.85174904141606,6.85174904141606,6.6724253419715,6.73063995591679,7.04548665635946,6.52825874275841,6.44625622988956,6.36106648879432,6.39917109381982,6.34695688937888,6.55918586578773,6.82273014794452,6.55765515472542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P27487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82781902461732,6.31469652565629,6.5894638929561,6.93663793900257,6.68790052248075,6.94953493301701,7.05636676102453,6.63226821549951,6.68929916053589,6.55151601762801,6.32373033752135,6.62789861587175,6.61911951145322,6.63952159951083,6.06824086131282,6.45779126025604,6.67525138605026,6.77082904603249,6.64673869830785,6.51096191927738,6.79311555527435,6.67525138605026,6.54997714277182,6.29278174922785,6.66106547980695,6.68509917200661
"Q9NRN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.01903466936434,6.95070169008901,6.98299357469431,6.53138146051631,6.38370429247405,6.71011763204345,7.06501215043695,6.32553033156756,6.62935662007961,6.24412594328373,5.57591736111815,6.35402893805439,6.21334728173344,6.63226821549951,7.16791986555194,6.69905184401685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O14647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7983097824546,6.67666233485797,6.64673869830785,6.89845023280787,6.45285896471381,6.6906964439777,6.99774402605963,7.03562390973072,6.51884982870769,6.75888943272096,5.97956810009519,6.76022094646651,5.73876783680019,6.70182625841205,6.08958289312471,6.90689059560852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y6U3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88264304936184,6.46270675067016,6.88996019965864,7.03672310600552,6.51254295509686,6.50620838930675,6.59395128394841,7.28169825009883,5.93073733756289,6.28540221886225,6.13750352374993,6.78920757534734,6.56529252058102,6.14159627838382,6.3037807481771,7.18189764310839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P04279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52356195605701,6.14974711950468,6.43128865429159,6.18784690943957,6.73876783680019,6.82781902461732,6.26303440583379,8.42919748847991,5.79960542245267,6.29645740737124,5.70597790168252,6.82908844400489,6.29462074889163,6.21723071622067,6.63952159951083,6.37851162325373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P78386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4870360800319,6.53449743373817,6.74819284958946,5.18189764310839,6.82908844400489,6.68369645430652,6.41278152533848,8.63734941083314,6.2364926183813,6.16188768237689,6.32732808262995,6.13955135239879,6.45450493755737,5.86789646399265,4.95884267524324,6.62643913669732,7.22496636500027,6.20945336562895,6.21334728173344,7.31741261376487,7.21431912080077,7.19081236791614,7.456149034648,6.74011804283313,7.17092652528738,7.25455625190949
"O76013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08746284125034,5.20554891117303,9.81025028602818,5.75221336786514,5.66106547980695,5.16188768237689,5.56376827845203,5.5298209465287,5.76818432477693,5.87528859822269,5.56376827845203,5.27798474729977,5.2364926183813,5.41616416473313,5.46597446450407,5.3110671022556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9P1Y6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5298209465287,4.00898878322726,10.0806843086193,4.93073733756289,5.40599235967584,3.92599941855622,3.85798099512757,4.6724253419715,4.20945336562895,NA,7.92659251005107,4.32912359629157,3.76553474636298,3.67807190511264,4.63807383718072,4.04439411935845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P48668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59693514238723,5.30742852519225,5.55765515472542,5.27798474729977,5.20945336562895,5.5453506448223,6.65105169117893,9.88889542389348,5.35402893805439,5.5668151540109,5.09592441999854,5.03562390973072,4.98641093525204,4.90689059560852,5.39917109381982,5.10852445677817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P08779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35755200461808,5.32912359629157,5.5077946401987,5.3037807481771,5.18586654531133,5.60288440871842,5.3037807481771,10.0050630800135,4.83794324189103,5.71699089440494,5.03121873061072,4.97727992349992,5,5.18586654531133,4.92124588858559,5.22881869049588,8.3527055668799,4.41278152533848,3.43295940727611,4.5909612413426,4,7.87590290312483,4.76553474636298,4.01792190799726,3.86789646399265,4.63226821549951
"P04259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92599941855622,4.79181407116183,5.27798474729977,5.00898878322726,5.24031432933371,5.50143914515887,5.17392693199981,10.1199786096549,1.13750352374994,5.78920757534734,4.7279204545632,4.96347412397489,5.08746284125034,4.64961545906341,5.17392693199981,4.82781902461732,8.40811740799184,6.23074100262691,5.41616416473313,5.47897180503294,5.41953889151378,7.91945926911157,5.70873904135958,5.66391384211598,5.88508622529017,5.50143914515887
"P13647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52042224852645,5.11270013274936,5.25927248703759,4.98185265328974,4.65535182861255,5.32912359629157,6.04875931191986,10.1259300100667,4.86294724802092,5.49825086752783,4.27052894238072,4.27052894238072,4.13750352374993,4.30012372456901,4.68369645430652,4.63226821549951,8.95011842950258,6.84674402324487,6.18586654531133,6.03562390973072,5.54843662469604,8.50263293508292,5.98413359454098,5.81762325751143,6.40599235967584,6.13955135239879
